,id,audio_wav,text
1391,1391,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_002.wav,폐지됐나?
1392,1392,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_003.wav,저 TV를 잘 안 봐가지고 유튜브로만 많이 봐가지고.
1393,1393,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_004.wav,이게 아무래도 고민을 얘기하는 거다보니까 고민이 재밌는 고민?
1394,1394,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_005.wav,"아니면 이게 고민인가 싶나라는 그런 고민 같지 않은 고민도 있고, 지금 우리가 본 거는 좀 진지한 고민인 거 같애요."
1395,1395,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_006.wav,가족이 나와서 얘기를 한 거죠.
1396,1396,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_007.wav,"부모님이 대화를 3년째 안 하, 3년째 안 한."
1397,1397,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_008.wav,맞아요 근데 처음부터 이제 어머니가 좀 너무 울 거 같은 표정으로 심각하게 얘기하셔서 뭔가 저도 축 처지고 뭔가 진지하게 몰입하게 되는 상황 자체가 좀 진지해지는 슬픈 거 같애.
1398,1398,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_009.wav,"집이 어떻게 보면 편하게 있어야 하는 공간인데 가장 편하게 있어야 하는 공간인데 좀 뭐 인정했잖아요 아버지가 자기가 좀 그래, 그랬다고."
1399,1399,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_010.wav,근데 알면서도 이제 안 고쳐지니까.
1400,1400,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_011.wav,이게 되게 고민인 거 같애.
1401,1401,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_012.wav,근데 아버지가 일단 잘못을 하지 않았나.
1402,1402,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_013.wav,저도 좀 사회에 분위기가 좀 대체적으로 그런 거 같애요.
1403,1403,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_014.wav,물론 다 그런 건 아니지만.
1404,1404,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_015.wav,성인이 됐는데도.
1405,1405,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_016.wav,"그게 아직 못 벗어난 거 같애서 어떻게 보면 좀 안타깝기도 하고 또 저도 저희 집도 아, 아버지가 엄한 편이어 가지고 또 제가 외동딸이고 이래가지고 공감 갔던 게 사실 많았어요."
1406,1406,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_017.wav,좀 무섭고 막 언제 화낼지 모르고 약간 이런 게 왜냐면 저는 좀 실수를 본의 아니게 많이 하거든요.
1407,1407,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_018.wav,덜렁대는 스타일이다 보니까.
1408,1408,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_019.wav,근데 아빠 입장에서는 또 걱정돼서?
1409,1409,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_020.wav,그런 거 같애요.
1410,1410,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_021.wav,그니까 외동딸인데 얘가 남들보다 뒤처지면 어떡하지.
1411,1411,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_022.wav,그래서 이제 무섭게 자기도 모르게 하는 건데.
1412,1412,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_023.wav,그리고 또 아버지들도 그렇게 행동을 하면 되게 이제 죄책감이 들 거라고 생각을 해요.
1413,1413,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_024.wav,그래서 아빠도 되게 미안해하고 저한테 막 풀려고도 막 했었는데 이게 또 감정이라는 게 갑자기 상대가 풀려고 해도 내가 풀고 싶어도 풀어지는 게 아니잖아요.
1414,1414,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_025.wav,그래서 그런 내 경험 생각이 나면서 좀 축 처졌던 거 같애.
1415,1415,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_026.wav,좋지 않은 기억들 어으 뭐 이게 막 생각나고 그러니까.
1416,1416,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_027.wav,편견이 있죠.
1417,1417,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_028.wav,"저도 이 이, 얘기 한번 꺼냈다 진짜 호적에서 파일 뻔."
1418,1418,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_029.wav,진짜 타투 하고 싶어요.
1419,1419,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_030.wav,근데 그걸 긍정적으로 생각하는 부모님이 얼마나 될까.
1420,1420,./KEMDy20_v1_1/wav\Session13\Sess13_script02_User026F_031.wav,"아 몰래 하는구나, 다들."
1421,1421,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_001.wav,"응, 세 세바시."
1422,1422,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_002.wav,세상을 바꾸는 15분.
1423,1423,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_003.wav,그거 좀 유명하지?
1424,1424,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_004.wav,"나 몇 번 어, 아 진짜?"
1425,1425,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_005.wav,몇 번 약간 그 어디지?
1426,1426,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_006.wav,"교육방, 교육하러 막 이렇게 세미나 같은 거 보여주거나 막 단체로 불려가는 일들 있으면은 가끔 세바시 틀어주고 그랬어."
1427,1427,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_007.wav,"아 처음에 자기 위로라고 해서 이제 뭔가 했는데 약간 되게 긍정적인 잘했, 응 고른 느낌인 거 같더라."
1428,1428,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_008.wav,응 약간 잘 살고 있다?
1429,1429,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_009.wav,특히 그거.
1430,1430,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_010.wav,"강사가 그 강사, 강사인가 교수?"
1431,1431,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_011.wav,"으응 응, 강사님 그 교수님이 얘, 말도 잘 이렇게 재밌게 잘하던데 그 말을 제일 공감했던 거 같애."
1432,1432,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_012.wav,그 애매하게 착한 사람들이 더 스트레스 받는다고.
1433,1433,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_013.wav,약간 손해 보고 샀나?
1434,1434,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_014.wav,응 이게 그거에 비해서 괜찮다고 약간 말해주는 느낌?
1435,1435,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_015.wav,그리고 그러지 말자.
1436,1436,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_016.wav,어 안 그래도 괜찮다.
1437,1437,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_017.wav,이런 느낌이었어.
1438,1438,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_018.wav,공연이 강연이 되게 현실적으로 딱 공감 가는 내용이 이걸 다 고민을 하고 있었을 내용들이니까.
1439,1439,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_019.wav,잘 맞았었어.
1440,1440,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_020.wav,딱 마음 와닿고.
1441,1441,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_021.wav,그리고 대상들도 그 며느리 얘기할 때는 약간 나이대 있는 여자분 비추고 그 아 회사 얘기할 때는 양복 입은 사람들 비춰줬거든.
1442,1442,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_022.wav,근데 그 사람들 얼굴 보니까 되게 공감이 많이 가는 얼굴인 거 같았어.
1443,1443,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_023.wav,"딱 약간 내 얘기 같다 하시는, 하는 얼굴들 있잖아."
1444,1444,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_024.wav,그거 처음에 뭐지?
1445,1445,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_025.wav,결혼은 했어요 하면은 그냥 어머님이 저랑 결혼하실 거예요?
1446,1446,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_026.wav,정말 찐이었어 그거는.
1447,1447,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_027.wav,"그거 재밌어, 그것도 웃겼어 진짜."
1448,1448,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_028.wav,강연 내용은 좀 진지했는데 그 교수의 태도가 되게 재밌게 풀어나가가지고.
1449,1449,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_029.wav,내용에 비해서 안 무겁게.
1450,1450,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_030.wav,"강연 저거 재밌다하는 그 교수, 이 사람 교수 거는 안봤는데 다른 사람들 거 봤어."
1451,1451,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_031.wav,유튜브에 뜰걸?
1452,1452,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_032.wav,"가끔씩, 가끔씩 가끔씩."
1453,1453,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User025F_033.wav,그래서 동영상 이름이 자기 위론가봐.
1454,1454,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_001.wav,"응, 이거 강연이었죠?"
1455,1455,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_002.wav,아아 세상을 바꾸는 시간이었구나.
1456,1456,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_003.wav,아 유명해요?
1457,1457,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_004.wav,잘 몰라서.
1458,1458,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_005.wav,뭔가 희망을 주는?
1459,1459,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_006.wav,뭔가 누구나 진짜 안 공감하는 사람이 없을 거 같애요.
1460,1460,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_007.wav,이 내용은.
1461,1461,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_008.wav,"응 교수, 서울 여대, ."
1462,1462,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_009.wav,저도 되게 어 솔직히 말하면 행복한 날보다 안 행복한 날이 더 뭔가 많았던 거 같은데 요즘 비도 오고 그래서 그런가?
1463,1463,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_010.wav,근데 이 그 말이 되게 공감이 간 거 같애요.
1464,1464,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_011.wav,"어설프게 착한 그렇다고 내가 막 내 입으로 난 착, 어쨌든 이렇게 어설프게 착하다는 것도 착하다는 거잖아요."
1465,1465,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_012.wav,그래서 난 착해 이러기도 그렇긴 한데 생각해보면은 그런 점이 많지 않았나.
1466,1466,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_013.wav,그까 착하다는 게 아니라 뭐라 해야 되지?
1467,1467,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_014.wav,너 어 너무 막 착하게만 행동하지도 않지만 또 어쩔 때는 나도 모르게 착하게 하고 있고 바보같이 하고 있고 스트레스 받고.
1468,1468,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_015.wav,좀 어떻게 보면 좀 고민이어서 좀 어 무거운 얘기일 수 있겠지만 그거를 또 응원해 주는 그거를 끄집어서 뭔가 좀 다독여주는 약간 그런 느낌이어서 저는 되게 좋았던 거 같애요.
1469,1469,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_016.wav,그 사람들 이제 교수 얼굴도 비춰주는데 사람 얼굴도 비춰주잖아요.
1470,1470,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_017.wav,근데 사람들도 되게 공감하고 있는?
1471,1471,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_018.wav,근데 저는 처음에 보자마자 그냥 교수님 표정이 뭔가 억울 억울한 표정이어서 너무 웃겼어요.
1472,1472,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_019.wav,그것도 그렇고 강연 내 어떻게 안겹치냐.
1473,1473,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_020.wav,그거 너무 웃겼어.
1474,1474,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_021.wav,뭔가 억울한 표정으로 담담하게 말하는 게 전 그런게 진짜 웃기더라고요.
1475,1475,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_022.wav,제 웃음 포인트랄까.
1476,1476,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_023.wav,응 이게 솔직히 뭐 고민 얘기를 아무한테나 꺼낼 순 없는데 이 교수하고도 그렇고 청중도 그렇고 다 서로 처음 보고 모르는 사이인데도 이렇게 고민에 대해서 얘기하고 의사소통할 수 있는 이 자리가 너무 전 좋은 거 같은 거예요.
1477,1477,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_024.wav,그래서 아 나도 저기 강연 듣고 싶다 직접 듣고 싶다라고 생각을 했어요.
1478,1478,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_025.wav,으응 언니 다 뭐 보신 거 같네요.
1479,1479,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_026.wav,나만 다 안봤나.
1480,1480,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_027.wav,근데 이런 강연 보면 진짜 좋은 뼈 때리는 명언들 되게 살면서 되게 뼈가 되고 살이 되는 말이 돼가지고 일상생활에서도 좀 기억하고 돌이켜보면 나한테 좋은 영향을 주는 거 같애요.
1481,1481,./KEMDy20_v1_1/wav\Session13\Sess13_script03_User026F_028.wav,응 그니까.
1482,1482,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_001.wav,이건 어땠어?
1483,1483,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_002.wav,"으, 그럴걸?"
1484,1484,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_003.wav,"나는 솔직, 나는 이거 보면서 되게 공감이 많이 갔어."
1485,1485,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_004.wav,아 진짜 내가 지금 일을 하고 있잖아.
1486,1486,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_005.wav,"그니까 나랑 같이 일을 하는 선배, 상사 그 사람들이 맨날 하는 말이었어."
1487,1487,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_006.wav,진짜 맨날 그 나 때는.
1488,1488,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_007.wav,"진짜 나 때는 이 실제로 하는 말, 사람들이 많더라."
1489,1489,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_008.wav,근데 그 요즘 젊은 꼰대라고 하잖아 젊고.
1490,1490,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_009.wav,응 그런 사람들을 많이 봤어.
1491,1491,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_010.wav,막 계속 이제 그런 사람이더라고.
1492,1492,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_011.wav,별로 나이랑 차이가 별로 안 나는데 이제 라떼는을 하거나 아니면은 내가 이제 따박따박 나는 듣고 내가 뭔가 맞나 받아들이지 못하겠다 싶으면은 내가 이해가 안 된다 싶으면은 물어본단 말이야.
1493,1493,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_012.wav,왜 그걸 해야 되냐고.
1494,1494,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_013.wav,그러면은 그거를 되게 싫어하더라.
1495,1495,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_014.wav,말대꾸하지 말라.
1496,1496,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_015.wav,"선배, 그 학교 선배들 중에서도 꼰대 좀 있는, 은근 있지 않아?"
1497,1497,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_016.wav,맞아 그러면서 진짜 싫어하잖아.
1498,1498,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_017.wav,"살다가 겪으면은 진짜 대표적인, 대대적인 꼰대 딱 생각나는 한두 명은 꼭 있는 거 같애."
1499,1499,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_018.wav,너는 어땠는데?
1500,1500,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_019.wav,아 진짜 그 말 너무 싫어.
1501,1501,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_020.wav,"아 막 그러네 제일 가까운 데 있었네, 부모님들."
1502,1502,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_021.wav,약간 응 나는 이제 나도 먼저 살아봤으니까 하는 말이다.
1503,1503,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_022.wav,"다 겪어봤다, 어."
1504,1504,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_023.wav,일단은 시대가 다르지 않나.
1505,1505,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_024.wav,어 아 진짜로?
1506,1506,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_025.wav,나는 나 한 개?
1507,1507,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_026.wav,하난가 두 개.
1508,1508,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_027.wav,"근데 나도 약간 꼰대끼가 있긴 해, 있는 거 같긴 해."
1509,1509,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_028.wav,"그렇다 해서 그 직접적으로 터치는 안 하겠는데, 저런 어 저렇게 하면 좀 힘들겠다 싶은 것들, 어."
1510,1510,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_029.wav,그런 것들이 있지.
1511,1511,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_030.wav,어 이런 이런 말을 하는 것조차도 꼰대 아닐까.
1512,1512,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_031.wav,"그리고 나보다 위인 그런 흔히 말하는 꼰대나, 그런 사람들 보면은 이제 저렇게는 하지 말아야지."
1513,1513,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User025F_032.wav,이게 있는 거 같아 어.
1514,1514,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User026F_001.wav,"이게 유툽, 유튜브 영상인가 유튜브에 올린 음 저 처음에 약간 좀 정신 없었어요."
1515,1515,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User026F_002.wav,정신 사납다고 해야 되나.
1516,1516,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User026F_003.wav,어 근데 꼰대라는 주제가 진짜 누구든지 요즘 다 얘기하는.
1517,1517,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User026F_004.wav,약간 나이 어린 사람들이랑도 얘기할 수 있고 이게 어떠냐?
1518,1518,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User026F_005.wav,나이 많은 사람들이랑도 얘기할 수 있고 이런 건데.
1519,1519,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User026F_006.wav,어 근데 언니도 지금 언니가 어떻게 보면은 더 사회생활을 완전 하고 있는 거잖아요.
1520,1520,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User026F_007.wav,저는 아직 학생이긴 하지만.
1521,1521,./KEMDy20_v1_1/wav\Session13\Sess13_script04_User026F_008.wav,그래 뭔가 근데 어때요?
